sample	recordWallMs	recordCpuMs	finishAndCleanupMs
570	0.090219975	0.090370000	0.010669947
571	0.090550900	0.090701000	0.011001110
572	0.089488029	0.089639000	0.010209084
573	0.091161966	0.091312000	0.010470152
574	0.091341972	0.091483000	0.010659933
575	0.090280056	0.090421000	0.010900974
576	0.090089083	0.090230000	0.011090994
577	0.088777781	0.088918000	0.010459900
578	0.090709925	0.090852000	0.010679960
579	0.092043161	0.092204000	0.010740042
580	0.090731144	0.090871000	0.010931015
581	0.088686943	0.088828000	0.010218859
582	0.090930939	0.091083000	0.010458946
583	0.091032028	0.091183000	0.010730028
584	0.089748859	0.089900000	0.011462212
585	0.088726997	0.088878000	0.010649920
586	0.090480804	0.090631000	0.010339022
587	0.091181040	0.091332000	0.010659933
588	0.090559959	0.090722000	0.012763977
589	0.090370893	0.090541000	0.011031151
590	0.089509010	0.089660000	0.010470152
591	0.091291904	0.091443000	0.010448933
592	0.091052055	0.091192000	0.010689974
593	0.090661049	0.090812000	0.010879993
594	0.089398146	0.089549000	0.010179043
595	0.091051817	0.091203000	0.010419846
596	0.091372013	0.091513000	0.010779858
597	0.091111898	0.091263000	0.010849953
598	0.092464209	0.092615000	0.011230946
599	0.089278221	0.089430000	0.010319948
600	0.090289831	0.090441000	0.011602163
601	0.090690136	0.090841000	0.011281013
602	0.089859009	0.090010000	0.010920048
603	0.089208126	0.089339000	0.010259151
604	0.090751171	0.090892000	0.010659933
605	0.090670824	0.090822000	0.010830164
606	0.090289831	0.090451000	0.010820150
607	0.089789152	0.089930000	0.010990143
608	0.122030020	0.122191000	0.010730982
609	0.091312170	0.091493000	0.010550022
610	0.089939117	0.090091000	0.010690928
611	0.089527845	0.089669000	0.011060953
612	0.088125944	0.088267000	0.010250092
613	0.090279818	0.090421000	0.010418892
614	0.090770960	0.090922000	0.010750055
615	0.103835106	0.103977000	0.010890007
616	0.089247942	0.089389000	0.010119200
617	0.090631008	0.090782000	0.010821104
618	0.091862917	0.092014000	0.010599852
619	0.090008974	0.090160000	0.010791063
620	0.090169907	0.090310000	0.010939837
621	0.088686943	0.088838000	0.010298967
622	0.090960979	0.091092000	0.010550022
623	0.091120958	0.091262000	0.010791063
624	0.090549946	0.090701000	0.010860205
625	0.093185902	0.093326000	0.010308981
626	0.090890884	0.091052000	0.010550022
627	0.099006176	0.099147000	0.010790825
628	0.090520144	0.090671000	0.010800123
629	0.090440035	0.090591000	0.011019945
630	0.088607073	0.088757000	0.010268927
631	0.090691090	0.090831000	0.010639906
632	0.089999914	0.090150000	0.011221170
633	0.090170145	0.090310000	0.011421919
634	0.088896990	0.089068000	0.010529995
635	0.093415976	0.093567000	0.010730028
636	0.091933012	0.092074000	0.010760069
637	0.093537092	0.093677000	0.010900021
638	0.090461016	0.090611000	0.011061192
639	0.089519024	0.089669000	0.010449886
640	0.090981960	0.091132000	0.010550022
641	0.090771198	0.090932000	0.010779858
642	0.090009928	0.090151000	0.010910988
643	0.088737011	0.088898000	0.010270119
644	0.090951204	0.091102000	0.010459900
645	0.091000795	0.091152000	0.011150837
646	0.090910912	0.091053000	0.010990858
647	0.091202021	0.091343000	0.010149002
648	0.090290070	0.090451000	0.010771036
649	0.089818954	0.089961000	0.010951042
650	0.090049028	0.090191000	0.010989904
651	0.090831041	0.090972000	0.011010170
652	0.089217901	0.089379000	0.010469913
653	0.090861082	0.091012000	0.010600090
654	0.090881109	0.091043000	0.010831118
655	0.090539932	0.090681000	0.011010885
656	0.089449167	0.089590000	0.010228872
657	0.095951080	0.096091000	0.010629892
658	0.091341972	0.091493000	0.010689974
659	0.090631008	0.090781000	0.010890961
660	0.091060877	0.091212000	0.011059999
661	0.089699030	0.089850000	0.010349035
662	0.091451883	0.091603000	0.010769844
663	0.090900898	0.091042000	0.010801077
664	0.090029001	0.090181000	0.011522055
665	0.088356018	0.088497000	0.010910034
666	0.091151953	0.091302000	0.013926983
667	0.091321945	0.091463000	0.010859966
668	0.092725039	0.092865000	0.010881186
669	0.089948893	0.090100000	0.011231184
670	0.088907003	0.089048000	0.010349989
671	0.090549946	0.090701000	0.010720015
672	0.090409994	0.090561000	0.011040926
673	0.091010809	0.091163000	0.011200905
674	0.089168072	0.089319000	0.010389805
675	0.093005180	0.093136000	0.010509968
676	0.101130962	0.101362000	0.010800123
677	0.089818954	0.089970000	0.010980129
678	0.090399981	0.090572000	0.010349989
679	0.090630054	0.090782000	0.010360003
680	0.090200186	0.090351000	0.010609865
681	0.089698792	0.089870000	0.010770798
682	0.089478016	0.089630000	0.010941029
683	0.088467121	0.088617000	0.010278940
684	0.090289831	0.090431000	0.010548830
685	0.090029955	0.090161000	0.010841131
686	0.091823101	0.091964000	0.010900974
687	0.088357210	0.088517000	0.010188818
688	0.090570927	0.090712000	0.010360003
689	0.091101885	0.091233000	0.010610104
690	0.092654943	0.092805000	0.011060953
691	0.092204094	0.092355000	0.011121035
